43934760,1294649,5,"<p>I know this is an old post but the quality of the present posted answers is depressing...</p>

<p>These are the issues to consider:</p>

<ul>
<li>Implicit integer promotion of shorts (or other small integer types) will result in an operand of type <code>int</code> which is signed. This will happen regardless of the signedness of the small integer type. Integer promotion happens in the shift operations and in the bitwise OR.</li>
<li>In case of the shift operators, the resulting type is that of the promoted left operand. In case of bitwise OR, the resulting type is obtained from ""the usual arithmetic conversions"".</li>
<li>Left-shifting a negative number results in undefined behavior. Right-shifting a negative number results in implementation-defined behavior (logical vs arithmetic shift). Therefore signed numbers should not be used together with bit shifts in 99% of all use-cases.</li>
<li>Unions, arrays and similar are poor solutions since they make the code endianess-dependent. In addition, type punning through unions is also not well-defined behavior in C++ (unlike C). Pointer-based solutions are bad since they will end up violating ""the strict aliasing rule"".</li>
</ul>

<p>A proper solution will therefore:</p>

<ul>
<li>Use operands with types that are guaranteed to be unsigned and will not be implicitly promoted.</li>
<li>Use bit-shifts, since these are endianess-independent.</li>
<li>Not use some non-portable hogwash solution with unions or pointers. There is absolutely nothing gained from such solutions except non-portability. Such solutions are however likely to invoke one or several cases of undefined behavior.</li>
</ul>

<p>It will look like this:</p>

<pre><code>int32_t  i32 = (int32_t)( (uint32_t)s1&lt;&lt;16 | (uint32_t)s2 );
</code></pre>

<p>Any other solution is highly questionable and at best non-portable.</p>
",2
37113458,2008398,5,"<p>EDITED (3jun2020)
This trick works IN ALL C COMPILERS. For Visual C++:</p>

<pre><code>struct X {
    int a,b;
    int c[10];
};
int _tmain(int argc, _TCHAR* argv[])
{
    int dummy;

    switch (dummy) {
    case sizeof(X):
    case sizeof(X):
        break;
    }
    return 0;
}
</code></pre>

<blockquote>
  <p>------ Build started: Project: cpptest, Configuration: Debug Win32 ------ cpptest.cpp c:\work\cpptest\cpptest\cpptest.cpp(29): error C2196: case value '48' already used ========== Build: 0 succeeded, 1
  failed, 0 up-to-date, 0 skipped ==========</p>
</blockquote>

<p>For other compilers that only print ""duplicate case value"", see my answer to this question:
<a href=""https://stackoverflow.com/questions/20979565/how-can-i-print-the-result-of-sizeof-at-compile-time-in-c"">How can I print the result of sizeof() at compile time in C?</a></p>
",5
40762790,3674456,1,"<p>The compiler is right, according to ISO C++ <a href=""http://eel.is/c++draft/expr.unary.op#3"" rel=""nofollow noreferrer"">&sect; 5.3.1.3</a>:</p>

<blockquote>
  <p>The result of the unary &amp; operator is a pointer to its operand. The
  operand shall be an lvalue or a qualified-id.</p>
</blockquote>

<p>In other words, you can take an address of anything that <em>has a name</em>.</p>

<p>Values returned from functions <strong><em>by-value</em></strong> have no name and are often returned via a <em>register</em>. So there is no ""<em>address</em>"" to speak of as the value is not residing in memory!</p>

<p>One could argue that the compiler could be smarter, detect this and store the value on the stack for the duration of the expression in which the address is used. But that is error-prone (you can ""leak"" a pointer to outside the expression), and would clearly be an <em>extension</em> of the standard (i.e. not guaranteed to be compatible). So MSVC simply prohibits it.</p>

<p>Entertainingly, the compiler <a href=""http://en.cppreference.com/w/cpp/language/reference_initialization"" rel=""nofollow noreferrer""><em>is</em> that smart</a> when it comes to a <em>reference</em> to an rvalue. But there is no such functionality for a <em>pointer</em> to an rvalue.</p>

<p><strong>To answer your question</strong>: try to minimize taking addresses of stuff; taking an address of a variable prevents the optimizer from putting it into a register.
But if you have to, return a reference instead:</p>

<pre><code>class a {
private:
    int dummy;
public:
    int get_dummy() const {
        return dummy;
    }
    int&amp; get_dummy() {
        return dummy;
    }
};

int main()
{
    a aa;

    int* me = &amp;(aa.get_dummy());
}
</code></pre>

<p>Note that having a <code>const get_dummy()</code> is not strictly needed, but will help the optimizer in rvalue contexts.</p>
",0
44705478,5340928,7,"<p>No need for a separate class to manage the hierarchy. A nice solution can be found in <em>C++ Concurrency in Action</em>, by Anthony Williams (<a href=""https://www.manning.com/books/c-plus-plus-concurrency-in-action"" rel=""nofollow noreferrer"">ISBN 9781933988771</a>):</p>

<pre><code>#include &lt;mutex&gt;
#include &lt;stdexcept&gt;

class hierarchical_mutex
{
    std::mutex internal_mutex;
    unsigned long const hierarchy_value;
    unsigned long previous_hierarchy_value;
    static thread_local unsigned long this_thread_hierarchy_value;

    void check_for_hierarchy_violation()
    {
        if(this_thread_hierarchy_value &lt;= hierarchy_value)
        {
            throw std::logic_error(""mutex hierarchy violated"");
        }
    }
    void update_hierarchy_value()
    {
        previous_hierarchy_value=this_thread_hierarchy_value;
        this_thread_hierarchy_value=hierarchy_value;
    }
public:
    explicit hierarchical_mutex(unsigned long value):
        hierarchy_value(value),
        previous_hierarchy_value(0)
    {}
    void lock()
    {
        check_for_hierarchy_violation();
        internal_mutex.lock();
        update_hierarchy_value();
    }
    void unlock()
    {
        this_thread_hierarchy_value=previous_hierarchy_value;
        internal_mutex.unlock();
    }
    bool try_lock()
    {
        check_for_hierarchy_violation();
        if(!internal_mutex.try_lock())
            return false;
        update_hierarchy_value();
        return true;
    }
};
thread_local unsigned long
    hierarchical_mutex::this_thread_hierarchy_value(ULONG_MAX);       

int main()
{
    hierarchical_mutex m1(42);
    hierarchical_mutex m2(2000);
}
</code></pre>
",0
46094689,877523,4,"<p>I ran into a case where I got that error message and had</p>

<pre><code>Foo foo(Bar());
</code></pre>

<p>and was basically trying to pass in a temporary Bar object to the Foo constructor. Turns out the compiler was translating this to</p>

<pre><code>Foo foo(Bar(*)());
</code></pre>

<p>that is, a function declaration whose name is foo that returns a Foo that takes in an argument -- a function pointer returning a Bar with 0 arguments. When passing in temporaries like this, better to use <code>Bar{}</code> instead of <code>Bar()</code> to eliminate ambiguity.</p>
",0
46619381,1826159,0,"<p>The best answer would be to use XOR and to use it in one line would be cool. </p>

<pre><code>    (x ^= y), (y ^= x), (x ^= y);
</code></pre>

<p>x,y are variables and the comma between them introduces the sequence points so it does not become compiler dependent. Cheers!</p>
",0
34916379,1826159,1,"<p>Consider <code>a=10</code>, <code>b=15</code>:</p>

<blockquote>
  <p>Using Addition and Subtraction</p>
</blockquote>

<pre><code>a = a + b //a=25
b = a - b //b=10
a = a - b //a=15
</code></pre>

<blockquote>
  <p>Using Division and multiplication</p>
</blockquote>

<pre><code>a = a * b //a=150
b = a / b //b=10
a = a / b //a=15
</code></pre>
",2
39681575,879535,22,"<p>Bjarne Stroustrup, the creator of C++, says in his book <em>The C++ Programming Language 4th edition</em>, 23.2.1 Defining a Template:</p>

<blockquote>
  <p>There are people who make semantic distinctions between the terms <em>class template</em> and <em>template class</em>. I don't; that would be too subtle: please consider those terms interchangeable. Similarly, I consider <em>function template</em> interchangeable with <em>template function</em>.</p>
</blockquote>
",0
37963536,5803953,3,"<p>A static constructor is used to initialize static data of a class. C++ doesn't have static constructor. But a static constructor can be emulated by using a friend class or nested class as below.</p>

<pre><code>class ClassStatic{
private:
    static char *str;
public:
    char* get_str() { return str; }
    void set_str(char *s) { str = s; }
    // A nested class, which used as static constructor
    static class ClassInit{
    public:
        ClassInit(int size){ 
            // Static constructor definition
            str = new char[size];
            str = ""How are you?"";
        }
    } initializer;
};

// Static variable creation
char* ClassStatic::str; 
// Static constructor call
ClassStatic::ClassInit ClassStatic::initializer(20);

int main() {
    ClassStatic a;
    ClassStatic b;
    std::cout &lt;&lt; ""String in a: "" &lt;&lt; a.get_str() &lt;&lt; std::endl;
    std::cout &lt;&lt; ""String in b: "" &lt;&lt; b.get_str() &lt;&lt; std::endl;
    a.set_str(""I am fine"");
    std::cout &lt;&lt; ""String in a: "" &lt;&lt; a.get_str() &lt;&lt; std::endl;
    std::cout &lt;&lt; ""String in b: "" &lt;&lt; b.get_str() &lt;&lt; std::endl;
    std::cin.ignore();
}
</code></pre>

<p>Output:</p>

<pre><code>String in a: How are you?
String in b: How are you?
String in a: I am fine
String in b: I am fine
</code></pre>
",0
39676888,11387370,-1,"<p>You can try to use <code>std::stringstream</code> and <code>atoi()</code>:</p>

<pre><code>#include &lt;sstream&gt;
#include &lt;stdlib.h&gt;
unsigned long int a = ...;
std::stringstream ss;
ss &lt;&lt; a;
std::string str = ss.str();
int i = atoi(str.c_str());
</code></pre>
",0
