1244415,1180708,1,"<p>If you can understand french, there is a good tutorial right <a href=""http://www.siteduzero.com/tutoriel-3-14189-apprenez-a-programmer-en-c.html"" rel=""nofollow noreferrer"">here</a>.</p>

<p>It explains the basics, but also the more complex stuff.</p>
",0
1244436,1180708,3,"<p>Why don't you use something that's more lightweight and simpler to use than visual Studio for your C Projects?</p>

<p>I reccommend <a href=""http://www.codeblocks.org/"" rel=""nofollow noreferrer"">Code::Blocks</a>.  Believe me, it's a lot more lightweight than Visual Studio, and in my opinion it's a lot better to work with it whilst learning to develop in C.</p>

<hr>

<p>As regards books, I would go for both <a href=""https://rads.stackoverflow.com/amzn/click/com/0131103628"" rel=""nofollow noreferrer"" rel=""nofollow noreferrer"">K&amp;R's C Programming Language</a>, but I also reccomend another one : <a href=""https://rads.stackoverflow.com/amzn/click/com/0672326965"" rel=""nofollow noreferrer"" rel=""nofollow noreferrer"">C Primer Plus</a> and I think the latter one is more appropriate as a beginner's book.</p>
",0
51038,50525,2,"<p>A test confirms that GCC 4.2.3 will simply compare with the overflowed result:</p>

<pre><code>#include &lt;stdio.h&gt;

int main()
{
    int a, b, c;

    a = 2000000000;
    b = 2000000000;
    c = 2100000000;

    printf(""%d + %d = %d\n"", a, b, a+b);
    if ((a + b) &gt; c)
    {
        printf(""%d + %d &gt; %d\n"", a, b, c);
    }
    else
    {
        printf(""%d + %d &lt; %d\n"", a, b, c);
    }
    return 0;
}
</code></pre>

<p>Displays the following:</p>

<pre><code>2000000000 + 2000000000 = -294967296
2000000000 + 2000000000 &lt; 2100000000
</code></pre>
",0
50530,50525,7,"<p>C will do no such thing. It will silently overflow and lead to a possibly incorrect comparison. You can up-cast yourself, but it will not be done automatically.</p>
",2
50531,50525,0,"<p>I believe this might be platform specific. Check the C documentation on how overflows are handled...</p>

<p>Ah, yes, and the upcast will not happen automatically...</p>
",0
50611,50525,0,"<p>See section 2.7, <em>Type Conversions</em> in the K&amp;R book</p>
",0
992633,50525,0,"<p>If upcasting doesn't gain you any bits (there's no guarantee that sizeof(long)>sizeof(int) in C), you can use conditions like the ones below to compare and check for overflow¡ªupcasting is almost certainly faster if you can use it, though.</p>

<pre><code>#if !defined(__GNUC__) || __GNUC__&lt;2 || (__GNUC__==2 &amp;&amp; __GNUC_MINOR__&lt;96)
#   define unlikely(x) (x)
#else
#   define unlikely(x)     (__extension__ (__builtin_expect(!!(x), 0)))
#endif

/* ----------
 * Signed comparison (signed char, short, int, long, long long)
 * Checks for overflow off the top end of the range, in which case a+b must
 * be &gt;c.  If it overflows off the bottom, a+b &lt; everything in the range. */
if(a+b&gt;c || unlikely(a&gt;=0 &amp;&amp; b&gt;=0 &amp;&amp; unlikely(a+b&lt;0)))
    ...

/* ----------
 * Unsigned comparison (unsigned char, unsigned short, unsigned, etc.)
 * Checks to see if the sum wrapped around, since the sum of any two natural
 * numbers must be &gt;= both numbers. */
if(a+b&gt;c || unlikely(a+b&lt;a))
    ...

/* ----------
 * To generate code for the above only when necessary: */
if(sizeof(long)&gt;sizeof(int) ? ((long)a+b&gt;c)
       : (a+b&gt;c || unlikely(a&gt;=0 &amp;&amp; b&gt;=0 &amp;&amp; unlikely(a+b&lt;0)))
    ...
</code></pre>

<p>Great candidates for macros or inline functions.  You can pull the ""unlikely""s if you want, but they can help shrink and speed up the code GCC generates.</p>
",0
822854,822815,0,"<p>lothar summed pretty well advantages for first idiom -- quite probably it's the best for general solutions.</p>

<p>However, there are times when 3rd option (modified) is better -- if you have a lot to output. To avoid memory stress you can add pools to the mix.</p>
",0
822824,822815,3,"<p>There's no one best way - all the options you propose are used at some time or another. The important thing is to document it well, and keep it consistent across all functions in a library, where practical.</p>
",0
822828,822815,1,"<p>You could use the first idiom (user allocates) and if the space for the string is not sufficient you reallocate. This will work if you and the user agree to use the same allocation (like malloc/free). This will give you optimum performance (no allocation for every iteration) and is still convenient for the user.</p>

<p>With this idiom the allocated storage grows as needed, but the user can at any time choose to ""shrink"" it by reallocating a smaller storage (which will start growing again if necessary).</p>
",1
1244415,1180708,1,"<p>If you can understand french, there is a good tutorial right <a href=""http://www.siteduzero.com/tutoriel-3-14189-apprenez-a-programmer-en-c.html"" rel=""nofollow noreferrer"">here</a>.</p>

<p>It explains the basics, but also the more complex stuff.</p>
",0
1244436,1180708,3,"<p>Why don't you use something that's more lightweight and simpler to use than visual Studio for your C Projects?</p>

<p>I reccommend <a href=""http://www.codeblocks.org/"" rel=""nofollow noreferrer"">Code::Blocks</a>.  Believe me, it's a lot more lightweight than Visual Studio, and in my opinion it's a lot better to work with it whilst learning to develop in C.</p>

<hr>

<p>As regards books, I would go for both <a href=""https://rads.stackoverflow.com/amzn/click/com/0131103628"" rel=""nofollow noreferrer"" rel=""nofollow noreferrer"">K&amp;R's C Programming Language</a>, but I also reccomend another one : <a href=""https://rads.stackoverflow.com/amzn/click/com/0672326965"" rel=""nofollow noreferrer"" rel=""nofollow noreferrer"">C Primer Plus</a> and I think the latter one is more appropriate as a beginner's book.</p>
",0
51038,50525,2,"<p>A test confirms that GCC 4.2.3 will simply compare with the overflowed result:</p>

<pre><code>#include &lt;stdio.h&gt;

int main()
{
    int a, b, c;

    a = 2000000000;
    b = 2000000000;
    c = 2100000000;

    printf(""%d + %d = %d\n"", a, b, a+b);
    if ((a + b) &gt; c)
    {
        printf(""%d + %d &gt; %d\n"", a, b, c);
    }
    else
    {
        printf(""%d + %d &lt; %d\n"", a, b, c);
    }
    return 0;
}
</code></pre>

<p>Displays the following:</p>

<pre><code>2000000000 + 2000000000 = -294967296
2000000000 + 2000000000 &lt; 2100000000
</code></pre>
",0
50530,50525,7,"<p>C will do no such thing. It will silently overflow and lead to a possibly incorrect comparison. You can up-cast yourself, but it will not be done automatically.</p>
",2
50531,50525,0,"<p>I believe this might be platform specific. Check the C documentation on how overflows are handled...</p>

<p>Ah, yes, and the upcast will not happen automatically...</p>
",0
50611,50525,0,"<p>See section 2.7, <em>Type Conversions</em> in the K&amp;R book</p>
",0
992633,50525,0,"<p>If upcasting doesn't gain you any bits (there's no guarantee that sizeof(long)>sizeof(int) in C), you can use conditions like the ones below to compare and check for overflow¡ªupcasting is almost certainly faster if you can use it, though.</p>

<pre><code>#if !defined(__GNUC__) || __GNUC__&lt;2 || (__GNUC__==2 &amp;&amp; __GNUC_MINOR__&lt;96)
#   define unlikely(x) (x)
#else
#   define unlikely(x)     (__extension__ (__builtin_expect(!!(x), 0)))
#endif

/* ----------
 * Signed comparison (signed char, short, int, long, long long)
 * Checks for overflow off the top end of the range, in which case a+b must
 * be &gt;c.  If it overflows off the bottom, a+b &lt; everything in the range. */
if(a+b&gt;c || unlikely(a&gt;=0 &amp;&amp; b&gt;=0 &amp;&amp; unlikely(a+b&lt;0)))
    ...

/* ----------
 * Unsigned comparison (unsigned char, unsigned short, unsigned, etc.)
 * Checks to see if the sum wrapped around, since the sum of any two natural
 * numbers must be &gt;= both numbers. */
if(a+b&gt;c || unlikely(a+b&lt;a))
    ...

/* ----------
 * To generate code for the above only when necessary: */
if(sizeof(long)&gt;sizeof(int) ? ((long)a+b&gt;c)
       : (a+b&gt;c || unlikely(a&gt;=0 &amp;&amp; b&gt;=0 &amp;&amp; unlikely(a+b&lt;0)))
    ...
</code></pre>

<p>Great candidates for macros or inline functions.  You can pull the ""unlikely""s if you want, but they can help shrink and speed up the code GCC generates.</p>
",0
822854,822815,0,"<p>lothar summed pretty well advantages for first idiom -- quite probably it's the best for general solutions.</p>

<p>However, there are times when 3rd option (modified) is better -- if you have a lot to output. To avoid memory stress you can add pools to the mix.</p>
",0
822824,822815,3,"<p>There's no one best way - all the options you propose are used at some time or another. The important thing is to document it well, and keep it consistent across all functions in a library, where practical.</p>
",0
822828,822815,1,"<p>You could use the first idiom (user allocates) and if the space for the string is not sufficient you reallocate. This will work if you and the user agree to use the same allocation (like malloc/free). This will give you optimum performance (no allocation for every iteration) and is still convenient for the user.</p>

<p>With this idiom the allocated storage grows as needed, but the user can at any time choose to ""shrink"" it by reallocating a smaller storage (which will start growing again if necessary).</p>
",1
496458,496448,0,"<p>When you have that function defined on a different dll or lib, so that the compiler defers to the linker to find it. Typical case is when you are calling functions from the OS API.</p>
",0
496474,496448,6,"<p>If each file in your program is first compiled to an object file, then the object files are linked together, you need <code>extern</code>. It tells the compiler ""This function exists, but the code for it is somewhere else. Don't panic.""</p>
",2
496476,496448,330,"<p><code>extern</code> changes the linkage. With the keyword, the function / variable is assumed to be available somewhere else and the resolving is deferred to the linker.</p>
<p>There's a difference between <code>extern</code> on functions and on variables.</p>
<p>For <strong>variables</strong> it doesn't instantiate the variable itself, i.e. doesn't allocate any memory. This needs to be done somewhere else. Thus it's important if you want to import the variable from somewhere else.</p>
<p>For <strong>functions</strong>, this only tells the compiler that linkage is extern. As this is the default (you use the keyword  <code>static</code> to indicate that a function is not bound using extern linkage) you don't need to use it explicitly.</p>
",4
