41195454,496448,19,"<p>Many years later, I discover this question. After reading every answer and comment, I thought I could clarify a few details... This could be useful for people who get here through Google search.</p>
<p>The question is specifically about using <code>extern</code> functions, so I will ignore the use of <code>extern</code> with global variables.</p>
<p>Let's define 3 function prototypes:</p>
<pre><code>// --------------------------------------
// Filename: &quot;my_project.H&quot;
extern int function_1(void);
static int function_2(void);
       int function_3(void);
</code></pre>
<p>The header file can be used by the main source code as follows:</p>
<pre><code>// --------------------------------------
// Filename: &quot;my_project.C&quot;
#include &quot;my_project.H&quot;

void main(void) {
    int v1 = function_1();
    int v2 = function_2();
    int v3 = function_3();
}

int function_2(void) return 1234;
</code></pre>
<p>In order to compile and link, we must define <code>function_2</code> in the same source code file where we call that function. The two other functions could be defined in different source code <code>*.C</code> or they may be located in any binary file (<code>*.OBJ</code>, <code>*.LIB</code>, <code>*.DLL</code>), for which we may not have the source code.</p>
<p>Let's include again the header <code>my_project.H</code> in a different <code>*.C</code> file to understand better the difference. In the same project, we add the following file:</p>
<pre><code>// --------------------------------------
// Filename: &quot;my_big_project_splitted.C&quot;
#include &quot;my_project.H&quot;

void old_main_test(void){
    int v1 = function_1();
    int v2 = function_2();
    int v3 = function_3();
}

int function_2(void) return 5678;

int function_1(void) return 12;

int function_3(void) return 34;
</code></pre>
<p>Important features to notice:</p>
<ul>
<li><p>When a function is defined as <code>static</code> in a header file, the compiler/linker must find an instance of a function with that name in each module which uses that include file.</p>
</li>
<li><p>A function which is part of the C library can be replaced in only one module by redefining a prototype with <code>static</code> only in that module. For example, replace any call to <code>malloc</code> and <code>free</code> to add memory leak detection feature.</p>
</li>
<li><p>The specifier <code>extern</code> is not really needed for functions. When <code>static</code> is not found, a function is always assumed to be <code>extern</code>.</p>
</li>
<li><p>However, <code>extern</code> is not the default for variables. Normally, any header file that defines variables to be visible across many modules needs to use <code>extern</code>. The only exception would be if a header file is guaranteed to be included from one and only one module.</p>
<p>Many project managers would then require that such variable be placed at the beginning of the module, not inside any header file. Some large projects, such as the video game emulator &quot;Mame&quot; even require that such variables appears only above the first function using them.</p>
</li>
</ul>
",2
47515419,47515228,4,"<p><code>res</code> will be no higher than <code>write</code>'s third argument, so all you have to do is constrain the 3rd argument of <code>write</code> to be no larger than the largest positive value that <code>res</code> (<code>ssize_t</code>) can store.</p>

<p>In other words, replace</p>

<pre><code>ssize_t res = write(fd, char_buf, size);
</code></pre>

<p>with</p>

<pre><code>size_t block_size = SSIZE_MAX;
if (block_size &gt; size)
   block_size = size;

ssize_t res = write(fd, char_buf, block_size);
</code></pre>

<p>You get:</p>

<pre><code>static void
write_buf_to_disk(int fd, void *buf, __u64 size) {
    const char* char_buf = buf;
    size_t block_size = SSIZE_MAX;
    while (size &gt; 0) {
        if (block_size &gt; size)
            block_size = size;

        ssize_t res = write(fd, char_buf, block_size);
        if (res == -1) {
            if (errno == EINTR)
                continue;

            err(EXIT_FAILURE, ""write"");
        }

        char_buf += res;
        size     -= res;
    }
}
</code></pre>
",13
47515755,47515228,1,"<p>The C11 standard says (7.19):</p>

<blockquote>
  <p>The types used for <code>size_t</code> and <code>ptrdiff_t</code> should not have an integer conversion rank
  greater than that of <code>signed long int</code> unless the implementation supports objects
  large enough to make this necessary.</p>
</blockquote>

<p>So <code>size_t</code> and <code>ssize_t</code> are unlikely to be 512 bits, unless you run on a 512-bit processor. </p>

<p>Right now you are extremely likely <strong>not</strong> to need more than 64 bits for any memory or disk size. That limits the amount of data you can have in a <code>write</code> statement.</p>
",0
47515326,47515228,2,"<p>In</p>

<pre><code>ssize_t res = write(fd, buf, size);
</code></pre>

<p>even if <code>ssize_t</code> would be 512 bits wide, as you suggested, the compiler promotes the result of <code>write</code> (64 bits) to that size. So the comparison would still work.</p>

<p>In</p>

<pre><code>written += res;
</code></pre>

<p>the compiler would give you a warning, but 64 bits to count the number of bytes written is really gigantic (~10<sup>19</sup> bytes max). So you're unlikely to miss any write even though the addition is from a 512 bits to a 64 bits.</p>

<p>You could also assign the size to a <code>ssize_t</code> at the beginning of the function</p>

<pre><code>write_buf_to_disk(int fd, void *buf, __u64 size64) { 
   ssize_t size = size64;
</code></pre>

<p>that would make the rest of the body in line with the system functions.</p>
",2
48032151,48032133,1,"<p>If you define a non-static global variable, it's still global. Even if it's not declared in a header file, it can still be declared in another <a href=""https://en.wikipedia.org/wiki/Translation_unit_(programming)"" rel=""nofollow noreferrer"">translation unit</a>.</p>
",2
48032595,48032133,1,"<p>When a variable is extern (the default), the object file generated by this compilation unit will carry a named reference to its location. Whenever another object file is linked with the first and refers to the same named variable but does not provide its own definition, the linker will replace all instances of its use of that variable with its location. The CPU deals with memory locations during execution not variable names. This is why it being omitted in the header does not matter; later when you link the object files created from your .c source files, only then are global references resolved.</p>

<p>Static (outside of functions) is useful in that a single library/program can have multiple globally accessible variables under the same name. This prevents name collisions between modules which may both use a variable name for different purposes but make sense in their own contexts to use a variable name which just happens to be the same. As long as the variable is only needed in the current compilation unit, then you should make it static.</p>
",1
48033257,48032133,1,"<blockquote>
  <p>What I don't get is the meaning of static. I know it limits the scope
  of a variable to the compilation unit, but isn't it enough not to
  declare a variable in the header file to hide it?</p>
</blockquote>

<p>That would not prevent the variable being declared and therefore becoming accessible. It is the difference between security and obscurity.  By declaring it <code>static</code> it cannot be accessed externally <em>by name</em>, by simply not declaring it in a header you are only preventing access to those who do not know its name and data type.  A more likely scenario is that your object code or library is used elsewhere and you get an accidental name clash - such bugs are often difficult to fathom.</p>

<hr>

<blockquote>
  <p>I assumed that the static variable and the not-static variable would
  behave differently. Specifically, <code>internal_static_variable</code> would
  <em>not</em> be shared by the files including it (one instance for <code>main.c</code> and one for <code>main2.c</code>), but since I change its value from <code>main.c</code> and
  I get the changed valued in <code>main2.c</code>, there seems not to be any
  difference between the two.</p>
</blockquote>

<p>Your code does <em>not</em> modify <code>internal_static_variable</code> in main.c; it modifies it <em>only</em> in ext.c.  ext.c happens to expose <code>internal_static_variable</code> through an accessor function, which in your example provides minimal protection, but as a single point of write access, provides a number of advantages over direct access to the variable, such as:</p>

<ul>
<li><p>It is possible to include code in the accessory to handle invalid input, by asserting, returning an error value, aborting, ignoring the value and <em>not</em> modifying the variable, or coercing to a valid value for example.  Such code might also be conditionally compiled so that it only performs checking in a debug build.</p></li>
<li><p>The accessor function provides a single point in the code to place a debugger breakpoint to trap all write accesses.</p></li>
</ul>
",4
48034138,48032133,4,"<h1>Scope and Linkage</h1>

<p>Identifiers have two properties that are relevant here: <strong>scope</strong> and <strong>linkage</strong>.</p>

<p><strong>Scope</strong> is where an identifier is visible. You apparently already know that scope is limited to the file an identifier is declared in, and it may be further limited to a block or a function (or a function prototype) depending on where the identifier is declared and the keywords (such as <code>static</code> or <code>extern</code>) used when declaring it.</p>

<p><strong>Linkage</strong> is a way of making different declarations of an identifier refer to the same object. There are three types of linkage: <strong>external</strong>, <strong>internal</strong>, and <strong>none</strong>.</p>

<p>If an identifier has <strong>internal</strong> linkage, it is not linked with identifiers in other translation units. An object called <code>foo</code> in one translation unit<sup>1</sup> cannot be accessed by name in another translation unit.<sup>2</sup></p>

<p>If an identifier has <strong>external</strong> linkage, it can be accessed in another translation unit by declaring an identifier with the same name and also with external linkage. When the program is linked together, identifiers with external linkage are resolved by the linker so that they refer to the same storage.</p>

<h1>Problems With External Linkage</h1>

<p>You can omit <code>static</code> and leave your identifiers with external linkage. As long as you are the only person writing your program, you can avoid problems. But this is not tidy; it leaves some things dangling, which can cause problems.</p>

<p>If you are writing routines to be used in other programs, leaving private identifiers with external linkage can be a problem, especially if they have simple, common names. A person who is using your routines in their own code might use the same name coincidentally, and then your two identifiers would be linked to the same object even though you need them to be different.</p>

<p>This can also occur intentionally. If you write a popular software package and leave private names with external linkage, some users of the package may explore what names are present and try to use them. This can result in people creating software which makes use of things in your software that were supposed to be private. Then you cannot develop new versions of the software that change the private parts without breaking existing software. That becomes a business problem. You may need to implement new algorithms inside the software package, but you do not want to break the existing source code of your customers. Declaring the names with <code>static</code> originally could avoid that.</p>

<h1>How Declarations Affect Linkage</h1>

<p>When an identifier is declared with <code>static</code> at file scope, it has internal linkage. Beyond that, the rules for which linkage an identifier has are a bit complicated, due in part to history of how the C language developed:</p>

<ul>
<li><p>Declaring an identifier with <code>extern</code> gives it external linkage if no prior declaration is visible.</p></li>
<li><p>If there is a visible prior declaration, <code>extern</code> leaves the identifier with the same linkage as in the previous declaration.</p></li>
<li><p>A declaration of a function or an object at file scope without <code>extern</code> or <code>static</code> gives the identifier external linkage.</p></li>
<li><p>A declaration of an object at block scope without <code>extern</code> has no linkage, even if <code>static</code> is used.</p></li>
<li><p>Function parameters have no linkage.</p></li>
<li><p>Identifiers of things that are not objects or functions (such as type definitions) have no linkage.</p></li>
</ul>

<p>Within one translation unit, each declaration of an identifier with internal linkage denotes the same object or function. Each declaration of an identifier with <strong>no linkage</strong> denotes a unique entity. (This paragraph is a direct quote from C 2011 [N1570] 6.2.2, and the other information in this answer comes from there too.)</p>

<h1>Footnotes</h1>

<p><sup>1</sup> A translation unit is the combined source code resulting from all <code>#include</code> directives. I use the technical term ¡°translation unit¡± rather than ¡°source file¡± because an object called <code>foo</code> in one source file could be accessed in another source file by using the <code>#include</code> directive.</p>

<p><sup>2</sup> An object with internal linkage can still be accessed in another translation unit by using a pointer, if you pass its address from one function to another.</p>
",0
48022027,48020778,3,"<p>As alk already commented, you need to declare the functions and global variables in the header file <code>static</code>.</p>

<p>The <code>static</code> keyword means the object (function or variable) has <em>internal linkage</em>; that it is only visible in the current compilation unit, and it will not be included in any symbol tables.</p>

<p>It is also a good idea to use include guards, so that if you have another header file that includes your header, and the C source file includes both your header file and that other header file, your header file only gets included once. (The lines with <code>FOOLIB_H</code> comprise the include guard in the below example.)</p>

<p>Consider the following trivial fixed-size stack example, <strong>foolib.h</strong>:</p>

<pre><code>#ifndef   FOOLIB_H
#define   FOOLIB_H

#include &lt;stdlib.h&gt;

#define   STACK_MAX  256

static size_t  stack_size = 0;
static double  stack_item[STACK_MAX];

static inline int  stack_push(const double  item)
{
    if (stack_size &lt; STACK_MAX) {
        stack_item[stack_size++] = item;
        return 0;
    } else
        return -1;
}

static inline double  stack_pop(const double  empty)
{
    if (stack_size &gt; 0)
        return stack_item[--stack_size];
    else
        return empty;
}

#endif /* FOOLIB_H */
</code></pre>

<p>Each compilation unit (each source file you compile separately) that includes the above (<code>#include ""foolib.h""</code>), gets their own local private stack they can use via <code>stack_push()</code> and <code>stack_pop()</code>.</p>

<p>The reason for marking the functions <code>static inline</code> rather than just <code>static</code> is that the former tells the compiler that it is okay to omit the function altogether, if it is not used. In particular, if you compile code with <code>gcc -Wall</code>, gcc warns if a <code>static</code> function is not used, but does not warn if a <code>static inline</code> function is not used. Other than that, there is not much practical difference.</p>
",0
34930219,3784263,7,"<p>In your question, you stated that you want to convert a user input of 175 to
<code>00000000 00000000 00000000 10101111</code>, which is <em>big endian</em> byte ordering, also known as <em>network byte order</em>.</p>
<p>A mostly portable way to convert your unsigned integer to a big endian unsigned char array, as you suggested from that &quot;175&quot; example you gave, would be to use C's <code>htonl()</code> function (defined in the header <code>&lt;arpa/inet.h&gt;</code> on Linux systems) to convert your unsigned int to big endian byte order, then use <code>memcpy()</code> (defined in the header <code>&lt;string.h&gt;</code> for C, <code>&lt;cstring&gt;</code> for C++) to copy the bytes into your char (or unsigned char) array.</p>
<p>The <a href=""http://linux.die.net/man/3/htonl"" rel=""nofollow noreferrer""><code>htonl()</code></a> function takes in an unsigned 32-bit integer as an argument (in contrast to <code>htons()</code>, which takes in an unsigned 16-bit integer) and converts it to network byte order from the host byte order (hence the acronym, Host TO Network Long, versus Host TO Network Short for <code>htons</code>), returning the result as an unsigned 32-bit integer. The purpose of this family of functions is to ensure that all network communications occur in big endian byte order, so that all machines can communicate with each other over a socket without byte order issues. (As an aside, for big-endian machines, the <code>htonl()</code>, <code>htons()</code>, <code>ntohl()</code> and <code>ntohs()</code> functions are generally compiled to just be a 'no op', because the bytes do not need to be flipped around before they are sent over or received from a socket since they're already in the proper byte order)</p>
<p>Here's the code:</p>
<pre><code>#include &lt;stdio.h&gt;
#include &lt;arpa/inet.h&gt;
#include &lt;string.h&gt;

int main() {
    unsigned int number = 175;

    unsigned int number2 = htonl(number);
    char numberStr[4];
    memcpy(numberStr, &amp;number2, 4);

    printf(&quot;%x %x %x %x\n&quot;, numberStr[0], numberStr[1], numberStr[2], numberStr[3]);

    return 0;
}
</code></pre>
<p>Note that, as caf said, you have to print the characters as <strong>unsigned</strong> characters using printf's <code>%x</code> format specifier.</p>
<p>The above code prints <code>0 0 0 af</code> on my machine (an x86_64 machine, which uses little endian byte ordering), which is hex for 175.</p>
",0
