12270246,12269438,1,"<p>If my understanding from comments is correct - you want something like that:</p>

<pre><code>U* create_T() { return new U; }
if (T t = create_T())
{
  // do something with t
}
</code></pre>

<p>The problem here, already mentioned in comments: this syntax <code>T t = u</code> is just calling copy constructor. If u is of type <code>T</code> it is equivalent to: <code>T t(u)</code>. If <code>u</code>, like in your example, is of another type convertible to <code>T</code> (<code>here by T::T(U*)</code>) then it is actually this: <code>T t(T(u))</code>. So here you have the copy contructor for which compiler complains. </p>

<p>There is no solution, because this is not valid <code>if</code> syntax:</p>

<pre><code>if (T i(create_T())) {}
</code></pre>

<p>However I would not write all of these without good advise ;)</p>

<p>You can forget about problems with copy constructor with this syntax:</p>

<pre><code>if (U* u = create_T()) {
   T t(u);
   ....
} 
</code></pre>

<p>BTW, <code>std::auto_ptr</code> has the same problem as your <code>T</code> type. Just add explicit to your <code>T(U*)</code> constructor and you will see similarity to <code>auto_ptr</code>:</p>

<pre><code>class U {};

class T : boost::noncopyable {
public:
    explicit T(U *p) : p_(p) {
    }

    ~T() {
        delete p_;
    }

private:
    U *p_;
};

int main() {
    T x = new U; // allowed
    T y(new U);  // allowed
    std::auto_ptr&lt;U&gt; a = new U;
    std::auto_ptr&lt;U&gt; b(new U);
}
</code></pre>

<p>Results in:</p>

<pre><code>prog.cpp:25: error: conversion from ＆U*＊ to non-scalar type ＆T＊ requested
prog.cpp:27: error: conversion from ＆U*＊ to non-scalar type ＆std::auto_ptr&lt;U&gt;＊ requested
</code></pre>

<p>Here my <a href=""http://ideone.com/jz3RT"" rel=""nofollow"">ideone</a> study...</p>
",4
9195739,140935,1,"<blockquote>
  <p>This is not possible in C++, it will give you an error about redefining already-defined 
  classes. If you'd like to share behavior, consider inheritance.</p>
</blockquote>

<p>I do agree on this. Partial classes is strange construct that makes it very difficult to maintain afterwards. It is difficult to locate on which partial class each member is declared and redefinition or even reimplementation of features are hard to avoid.</p>

<p>Do you want to extend the std::vector, you have to inherit from it. This is because of several reasons. First of all you change the responsibility of the class and (properly?) its class invariants. Secondly, from a security point of view this should be avoided. 
Consider a class that handles user authentication... </p>

<pre><code>partial class UserAuthentication {
  private string user;
  private string password;
  public bool signon(string usr, string pwd);
}

partial class UserAuthentication {
  private string getPassword() { return password; }
}
</code></pre>

<p>A lot of other reasons could be mentioned...</p>
",1
15499524,15499437,0,"<p>No. It has no external visibility.</p>
",0
15499544,15499437,2,"<p>The <code>static</code> variable is not part of the function's interface, so it won't affect binary compatibility. You should be aware, none the less, that if the function is really that simple, it might have been inlined in which case unless you recompile all users you will be breaking the ODR.</p>

<p>Simple advice: recompile if at all possible. Make sure that it was not inlined in the original code if not possible.</p>
",0
15499930,15499437,1,"<p>It does not break binary compatibility in the sense that something is certain to crash, or that program will not start.</p>

<p>However, it may well break functionality, if that method ever got inlined. Inlined versions will still access that static variable, and then code built against new header file will produce methods which do not use the static variable. It depends on code if this is a problem or not, but often it is, the static variable (which will not be used by recompiled code) probably wasn't there just for fun, and neither is the replacement (which will not be used by old inlined code).</p>

<p>Lesson: If you want to avoid recompilation of everything after library header modification, do not access static variables from any code in header files, or do anything else which you might want to change. Assume all code in header files may get inlined.</p>

<p>Related question: <a href=""https://stackoverflow.com/questions/185624/static-variables-in-an-inlined-function"">static variables in an inlined function</a></p>
",0
18943634,2841315,0,"<p>Although pure C++ doesn't have notions of class at run-time, there are libraries that provide such functionality. </p>

<p>Qt has a meta-object system that provides run-time class reflection/introspection, dynamic properties, and async communication.</p>

<p><a href=""http://qt-project.org/doc/qt-4.8/qmetaobject.html#details"" rel=""nofollow"">http://qt-project.org/doc/qt-4.8/qmetaobject.html#details</a></p>

<p>Also, CERN's ROOT provides similar capabilities. See TObject and TClass.</p>

<p><a href=""http://root.cern.ch/drupal/content/reflex"" rel=""nofollow"">http://root.cern.ch/drupal/content/reflex</a></p>

<p>Both are cross-platform and fairly tool chain compatible. For larger and more complex projects especially, something like these can remove many of the drawbacks of using C++ compared to other languages.</p>
",0
11502363,212006,-1,"<pre><code>//Baseclass.h  or  .cpp

#ifndef CDerivedclass
#include ""Derivedclass.h""
#endif

or
//COthercls.h    or .cpp

#ifndef CCommonheadercls
#include ""Commonheadercls.h""
#endif

I think this suffice all instances.
</code></pre>
",0
13408763,77293,0,"<p>Change the message as below. This may be the simplest way I think.</p>

<pre><code>DialogResult result = MessageBox::Show(
       ""This may take awhile, do you wish to continue?**\nClick Yes to continue.\nClick No to cancel.**"",
       ""Warning"",
       MessageBoxButtons::YesNo,
       MessageBoxIcon::Exclamation
);
</code></pre>
",0
18709715,370283,0,"<p>here is my understanding based on Stroustrup's statement about in-class definition </p>

<blockquote>
  <p>A class is typically declared in a header file and a header file is
  typically included into many translation units. However, to avoid
  complicated linker rules, C++ requires that every object has a unique
  definition. That rule would be broken if C++ allowed in-class
  definition of entities that needed to be stored in memory as objects.</p>
</blockquote>

<p><a href=""http://www.stroustrup.com/bs_faq2.html#in-class"" rel=""nofollow"">http://www.stroustrup.com/bs_faq2.html#in-class</a></p>

<p>so basically, this is not allowed because C++ do not allow this. In order to make linker rules more simple, C++ requires that every object has a unique definition.</p>

<p>static member has only one instance in the class scope, not like regular static variables used heavily in C, which has only one instatnce inside one translation unit. </p>

<p>If static member is defined in class, and the class definition will be included into many translation unit, so that the linker has to do more work to decide which static member should be used as the only one through all the related translation unit. </p>

<p>But for regular static variables, they can only be used inside one translation unit, even in the case different static variables in different translation unit with same name, they will not affect each other. Linker can do simple work to link regular static variables inside one translation unit.</p>

<p>in order to decrease the complications and give the base function, C++ provide the only in-class definition for a static const of integral or enumeration type.</p>
",0
8801355,8801213,5,"<p>If you absolutely need the results as a string, you'll have to measure,
but I doubt that anything will be significantly faster than the most 
intuitive:</p>

<pre><code>std::string
getTrailer( std::string const&amp; original, std::string const&amp; key )
{
    std::string::const_iterator pivot
        = std::search( original.begin(), original.end(), key.begin(), key.end() );
    return pivot == original.end()
        ? std::string()  // or some error condition...
        : std::string( pivot + key.size(), original.end() );
}
</code></pre>

<p>However, the fastest way is probably not to extract the string at all,
but to simply keep it as a pair of iterators.  If you need this a lot,
it might be worth defining a <code>Substring</code> class which encapsulates this.
(I've found a mutable variant of this to be very effective when
parsing.)  If you go this way, don't forget that the iterators will
become invalid if the original string disappears; be sure to convert
anything you want to keep into a string before this occurs.</p>
",1
