19208594,19205948,1,"<p>I know of nothing standard for that.</p>

<p>If you want to stay in the language, you'll have to look at extensions as compilers have provided pragmas and attributes to control such things for a long time.  In the case of gcc, <a href=""http://gcc.gnu.org/onlinedocs/gcc-4.8.1/gcc/Asm-Labels.html"" rel=""nofollow"">asm labels</a> seems designed for that problem.  I've not used it and I've the <em>a priori</em> that it can't be used with templates excepted perhaps for explicit specializations.</p>

<p>The alternative is obviously playing with linker level tricks. </p>

<ul>
<li><p>AFAIK a weak symbol doesn't make an object file providing it to be extracted from a static library if it is the only symbol provided by the object.  You could arrange that the object file providing from C to your template provide also another unique symbol which is needed by the instantiation you want.</p></li>
<li><p>Linker scripts have a lot of power and if things haven't changed too much since the last time I took care of embedded systems (that's so long ago that they must changed, I just don't know if they have changed in that aspect) custom linker scripts are still pretty much mandatory in that field.</p></li>
</ul>
",0
19563793,19563396,3,"<p>Some remarks to your code:</p>

<p>You're reading <code>a</code> and <code>b</code> as <code>int</code>, though using them as <code>long long int</code> in the methods. That's nonsense, read them as the type they are going to be used.</p>

<p>Although unlikely, you might experience overflows. To avoid that, you can double your range of integers by using <code>unsigned long long</code>.</p>

<p>Mathematically speaking, you're doing too much.</p>

<p>For an odd integer <code>n = 2 k + 1</code>, the result <code>3 n + 1</code> will always be even: <code>3 n + 1 = 3(2 k + 1) + 1 = 6k + 4</code>. Therefore you can combine the case for odd <code>n</code> with the following division by two. The result of that would be <code>3 k + 2</code> which is <code>k + 1</code> greater than <code>n</code>. Using integer arithmetic in C++, this is can be calculated with <code>n += (n / 2) + 1</code> as <code>n / 2</code> will evaluate to <code>k</code>.</p>

<p>Another possibility of why your code doesn't get accepted is input/output. You'll have to follow the exact requirements of the platform.</p>

<hr>

<p>The following bit of the problem description is ignored by your code:</p>

<blockquote>
  <p>The input will consist of a series of pairs of integers</p>
</blockquote>

<p>This can be fixed easily</p>

<pre><code>int main()
{
    int max=0,a,b,step;
    while ( cin &gt;&gt; a &gt;&gt; b )
    {
       std::cout &lt;&lt; a &lt;&lt; ' ' &lt;&lt; b &lt;&lt; ' ';
       if (a &gt;= b)
       {
           std::cout &lt;&lt; max_between(b,a);
       }
       else
       {
           std::cout &lt;&lt; max_between(a,b);
       }
       std::cout &lt;&lt; std::endl;
    }
    return 0;   
}
</code></pre>
",0
19209939,19209882,3,"<p>Suppose you were able to perform this cast. Consider:</p>

<pre><code>const int n = 42;
const int* cp = &amp;n;

int* p;
int** a = &amp;p;

const int** b;
b = a;  // hypothetical, doesn't compile
*b = cp;  // equivalent to p = cp;
*p = 84;  // equivalent to n = 84: oops
</code></pre>

<p>Therefore, allowing an implicit cast from <code>int**</code> to <code>const int**</code> would allow a program to violate const correctness.</p>
",0
19971934,19971832,1,"<p>You can write a short function to do the check:</p>

<pre><code>bool alreadyExists(int *array, int array_size, int value)
{
    for (int i = 0; i &lt; array_size; i++)
        if (array[i] == value)
            return true; // we found the same value, return true

    return false; // if we get here we have not found it
}
</code></pre>

<p>Call it with</p>

<pre><code>int input = 1;
if alreadyExists(num, 5, input)
{
    printf(""already exists\n"");
}
else
{
    printf(""Ok to add..."");
}
</code></pre>
",0
20408166,20408131,1,"<p>You need a logical not operator is '!'.You may try this;</p>

<pre><code>cout &lt;&lt; !(digit);
</code></pre>

<p><strong>EDIT:-</strong></p>

<p>Although I know its late but trying to improve my answer, <code>~</code> is the bitwise not operator. So if you write something like <code>~1000</code> then it would result out to be <code>0001</code></p>
",2
20408171,20408131,4,"<p><code>~</code> is the bitwise not (or bit inversion) operator.  The logical not operator is '!'.</p>

<pre><code>    cout &lt;&lt; !digit;
</code></pre>
",0
20408179,20408131,1,"<p>Essentially:</p>

<pre><code> 1 -&gt; 00000001
~1 -&gt; 11111110
</code></pre>
",0
20408186,20408131,13,"<p><code>~</code> performs bitwise negation. The operand is promoted (in this case) to <code>int</code>, and all the bits are inverted. 1 has a binary representation of <code>00....001</code>, so this gives the binary value <code>11....110</code>, which is interpreted (on most modern computers) as -2.</p>

<p>Use <code>!</code> for logical negation.</p>
",2
20409343,20408131,0,"<pre><code>4 bits integer
1 -&gt; 0001

find the complement by adding 1
0001 + 0001 = 0010 = 2

the complement is -2
</code></pre>
",0
18941199,18941179,1,"<p>You can use <code>istringstream</code>:</p>

<pre><code>string str;
getline(cin, str);
istringstream ss(str);

for(string word; ss &gt;&gt; word; )
    cout &lt;&lt; word &lt;&lt; endl;
</code></pre>

<p>&nbsp;</p>

<p>Your <code>while(cin &gt;&gt; str);</code> doesn't stop unless:</p>

<ol>
<li><p>Something fails in <code>&gt;&gt;</code> which is hard in your case.</p></li>
<li><p>EOF occurs (You can use <kbd>Ctrl</kbd>+<kbd>Z</kbd>, <kbd>Ctrl</kbd>+<kbd>D</kbd>, <kbd>F6</kbd> It depends on your system)</p></li>
<li><p>A user defined condition: <code>if(str.find('\n')) break;</code></p></li>
</ol>
",1
20182510,20182464,0,"<p>Non-static data members of a class are created there where an object of the class is created.</p>
",1
20182512,20182464,2,"<p>The <code>poo</code> instance <code>p</code> points to is always located on the heap, the pointer itself though (<code>p</code>) is located in/at the <code>foo</code> instance.</p>

<p>In the first version (<code>foo* f = new foo()</code>) a <code>foo</code> instance is created on the heap (including all of its members, they are always at the same place) and the pointer to it (the <code>f</code> var) is stored at the stack or in some register (thats up to the compiler).</p>

<p>In the second version the foo instance is located on the stack (including all of its members).</p>

<p>But notice that the actual location of an object is not that important as the actual scope of an object. You should really look up the term RAII.</p>
",3
18402534,18402501,10,"<p>Yes, with <a href=""http://en.cppreference.com/w/cpp/string/basic_string/to_string"">std::to_string</a>:</p>

<pre><code>output_string = std::to_string(input_value);
</code></pre>

<p>(For C++03, look into <code>boost::lexical_cast</code>).</p>
",1
